date,total_hazard,rsi,rsi_drag,active_event_count,dominant_event_id,dominant_category,probability_component_hazard,severity_component_hazard,velocity_component_hazard,persistence_component_hazard,probability_share_of_hazard,severity_share_of_hazard,velocity_share_of_hazard,persistence_share_of_hazard,probability_rsi_drag,severity_rsi_drag,velocity_rsi_drag,persistence_rsi_drag
2022-04-18,0.44205160482100997,0.6934564592951039,0.3065435407048961,1,rate_hike_shock_2022,Monetary,0.02060095944324104,0.09238429828532432,0.16387504436205597,0.1651913027303886,0.046603064480633484,0.20898984932478964,0.3707147368651907,0.3736923493293861,0.014285868393591968,0.06406448838340376,0.11364020803013943,0.11455297589776092
2022-04-19,0.4705930306100359,0.6799977826531498,0.3200022173468502,1,rate_hike_shock_2022,Monetary,0.023154110072273304,0.09792722981650173,0.17370732287070634,0.17580436785055453,0.04920198253309942,0.20809324288028105,0.3691242997065368,0.3735804748800828,0.015744743508452806,0.06659029913658658,0.11812059438269507,0.11954658031911576
2022-04-20,0.5004032467205973,0.6664874940691317,0.33351250593086834,1,rate_hike_shock_2022,Monetary,0.025961585667739685,0.10367382941880583,0.1839008761285347,0.18686695550551707,0.05188132938361103,0.20718056906751572,0.3675053615933405,0.37343273995553267,0.017303072173752907,0.06909731076989052,0.12256763408802489,0.1245444888992
2022-04-21,0.5314319606047432,0.6529836295209044,0.3470163704790956,1,rate_hike_shock_2022,Monetary,0.029033666176540084,0.10960981182768208,0.1944303643493865,0.1983581182511345,0.05463289438501443,0.20625370687707897,0.36586125555590293,0.3732521431820036,0.01895850871825547,0.07157341275834322,0.1269598450019343,0.12952460400056262
2022-04-22,0.5636481017490834,0.6395300828117327,0.36046991718826726,1,rate_hike_shock_2022,Monetary,0.03238190542392373,0.11572488340251068,0.2052775282527938,0.2102637846698552,0.057450571240172534,0.20531406571475935,0.3641944816558191,0.37304088138924907,0.020709202657363642,0.07400954426578576,0.13128115464289702,0.13447001562222083
2022-04-25,0.6669748280177985,0.599889082421899,0.400110917578101,1,rate_hike_shock_2022,Monetary,0.04417328150723746,0.13501877195301884,0.23950181637117154,0.24828095818637058,0.0662293082911649,0.20243458415707377,0.3590867395744961,0.3722493679772651,0.026499069310940922,0.0809962872166281,0.14367452486128024,0.14894103618925172
2022-04-26,0.7035025868897866,0.5870258182734994,0.4129741817265006,1,rate_hike_shock_2022,Monetary,0.04871222569892554,0.1417272586263923,0.25140160423129077,0.2616614983331781,0.06924242583710212,0.20145947046616308,0.3573570430533133,0.3719410606434216,0.02859533415083515,0.08319755996681781,0.1475792324391439,0.15360205516970377
2022-04-27,0.7409988188894779,0.5743829284375189,0.4256170715624811,1,rate_hike_shock_2022,Monetary,0.053565582382407,0.14855477145695797,0.2635125255540454,0.2753659394960676,0.07228835055727188,0.20047909344794157,0.3556180102270164,0.3716145457677702,0.030767156072268105,0.08532732466281388,0.15135709610769915,0.15816549471969996
2022-04-28,0.7794156800692024,0.5619822345058292,0.4380177654941708,1,rate_hike_shock_2022,Monetary,0.05873737085856574,0.15548941613034203,0.27581348171843756,0.289375411361857,0.07536077649008883,0.19949485249839535,0.35387212340140345,0.37127224761011235,0.03300935892409435,0.08738228951893633,0.15500227676296022,0.16262384028817992
2022-04-29,0.81871276148125,0.5498394365394732,0.4501605634605268,1,rate_hike_shock_2022,Monetary,0.06423154384712382,0.162520985393259,0.2882863666813841,0.3036738655594831,0.07845430884809144,0.19850794202745672,0.3521215012696322,0.3709162478548196,0.03531703587696304,0.0893604470344695,0.15851121341810423,0.16697186713099
2022-05-02,0.9413990033748657,0.5150924659287617,0.4849075340712383,1,rate_hike_shock_2022,Monetary,0.08265847587431777,0.18408476133640467,0.3265370738349155,0.3481186923292278,0.08780387017406169,0.1955438243257859,0.3468636281367383,0.36978867736341414,0.042576758168015406,0.09482067365667626,0.16819678657878878,0.1793133156677579
2022-05-03,0.9837305768672826,0.5041007139080373,0.49589928609196265,1,rate_hike_shock_2022,Monetary,0.08944608410958213,0.19139320692251524,0.33950109333682904,0.36339019249835613,0.09092538771583747,0.19455856249991968,0.3451159304389823,0.36940011934526046,0.04508983485591871,0.09648145224678867,0.17114274352365477,0.18318525546560047
2022-05-04,1.0266949125320384,0.4934141758665868,0.5065858241334131,1,rate_hike_shock_2022,Monetary,0.09655106636740621,0.19874407966844007,0.3525403718689648,0.37885939462722723,0.0940406591957212,0.19357657006237303,0.34337403211585865,0.3690087386260471,0.04763966484071386,0.09806314627796663,0.17394841704542532,0.1869345959693073
2022-05-05,1.070246714750503,0.4830342165863625,0.5169657834136375,1,rate_hike_shock_2022,Monetary,0.10396942281582924,0.20612821538769302,0.365638653622762,0.39451042292421884,0.09714528564571832,0.1925987835765007,0.3416395944817266,0.3686163362960544,0.05022078869878037,0.09956698103613931,0.17661598060636322,0.19056203307235461
2022-05-06,1.1143271292363905,0.4729637084877965,0.5270362915122035,1,rate_hike_shock_2022,Monetary,0.11169344373924434,0.21353440980986163,0.3787760640054059,0.4103232116818786,0.10023398049707714,0.19162632247515082,0.33991460323232725,0.3682250937954447,0.05282694536468607,0.10099402635342511,0.17914733191840784,0.1940679878756845
2022-05-09,1.2492314699935527,0.4445963047115229,0.5554036952884771,1,rate_hike_shock_2022,Monetary,0.1366180272320933,0.2357922458268783,0.41825792328658845,0.4585632736479926,0.10936165995946162,0.18874984459693064,0.3348121892004106,0.36707630624319704,0.06073987006436687,0.10483236117426108,0.1859559271095328,0.20387553694031632
2022-05-10,1.2949004917126188,0.4357487410069482,0.5642512589930517,1,rate_hike_shock_2022,Monetary,0.1454737060085084,0.24319223852277622,0.4313843327936876,0.4748502143876467,0.11234354063462185,0.18780766559222886,0.33314091357177894,0.36670788020137046,0.06338998424282244,0.10597071175896118,0.1879751799049717,0.20691538308629648
2022-05-11,1.3408329404114632,0.42719836291445196,0.572801637085548,1,rate_hike_shock_2022,Monetary,0.15458308016350322,0.25056826570843244,0.44446823129916735,0.49121336324036,0.11528884434780227,0.18687508201546735,0.3314866587054259,0.36634941493130435,0.06603763878012207,0.10704235290895574,0.18987610077848627,0.20984554461798383
2022-05-12,1.3869643998772245,0.4189421509811524,0.5810578490188476,1,rate_hike_shock_2022,Monetary,0.16392976408177823,0.25791016488429697,0.4574915921459495,0.5076328787651998,0.11819320243280178,0.18595298113428682,0.329850998472958,0.3660028179599534,0.06867708797425302,0.10804943923653104,0.19166251166941617,0.21266881013864736
2022-05-13,1.4332425523373888,0.4109742364317085,0.5890257635682915,1,rate_hike_shock_2022,Monetary,0.17349884226245113,0.2652100787571441,0.4704404777461559,0.5240931535716377,0.1210533708893183,0.18504200724757228,0.3282350757580724,0.36566954610503694,0.07130355422059631,0.10899450961121059,0.19333891612829462,0.21538878360818994
2022-05-16,1.5723325502121768,0.38875222409229937,0.6112477759077006,1,rate_hike_shock_2022,Monetary,0.20335225505778287,0.2867670564330196,0.5086791258553349,0.5735341128660392,0.12933158130596592,0.1823832091972669,0.32351879110223325,0.3647664183945338,0.07905364142789761,0.11148133098473828,0.1977501415255881,0.22296266196947656
2022-05-17,1.6185811943788841,0.38188619170817634,0.6181138082918236,1,rate_hike_shock_2022,Monetary,0.21365450815718073,0.2938592863313006,0.5233488272278017,0.5877185726626012,0.1320011062152299,0.18155362693687196,0.32333801297415427,0.36310725387374393,0.08159170646142926,0.11222080375514294,0.19985969056496555,0.22444160751028588
2022-05-18,1.66466570525279,0.37528159649772375,0.6247184035022763,1,rate_hike_shock_2022,Monetary,0.22408082183713574,0.30086847369308484,0.5379794623363996,0.6017369473861697,0.13461010287534436,0.1807380741633024,0.3231756746347484,0.3614761483266048,0.0840934085635623,0.11291040114337428,0.2018937915085911,0.22582080228674856
2022-05-19,1.710523635895819,0.3689324035979134,0.6310675964020867,1,rate_hike_shock_2022,Monetary,0.23460793807460617,0.3077866846416311,0.5525556438963192,0.6155733692832622,0.13715562483399393,0.1799371129300064,0.32303303637598674,0.3598742258600128,0.0865544704970149,0.11355248136026996,0.20385568182426178,0.22710496272053993
2022-05-20,1.7560870594165756,0.362833240910643,0.637166759089357,1,rate_hike_shock_2022,Monetary,0.24521034200767688,0.31460536398469235,0.5670606254548216,0.6292107279693847,0.13963450199851882,0.1791513480483215,0.32291145385651665,0.358302696096643,0.08897046309545259,0.11414928382243843,0.2057484445265892,0.22829856764487685
2022-05-23,1.890369846112434,0.34597648510103524,0.6540235148989648,1,rate_hike_shock_2022,Monetary,0.2772122570578469,0.3343879078735062,0.6099938654340685,0.6687758157470124,0.1466444556486853,0.17689020408423173,0.3226849320986195,0.35378040816846346,0.09590892232379852,0.11569035302636446,0.2110435334960729,0.23138070605272892
2022-05-24,1.9341007080528145,0.3408199307049824,0.6591800692950176,1,rate_hike_shock_2022,Monetary,0.28785157477475504,0.34073097820654097,0.6240561986584365,0.6814619564130819,0.14882967240343653,0.1761702360109144,0.3226596195638203,0.3523404720218288,0.09810555376805206,0.11612790838139415,0.21269079038278307,0.2322558167627883
2022-05-25,1.9771955418260414,0.33588657041541087,0.6641134295845892,1,rate_hike_shock_2022,Monetary,0.2984268699640984,0.3469345672940126,0.6379649699799053,0.6938691345880252,0.1509344238600123,0.17546801009555218,0.3226615458533312,0.35093602019110437,0.10023757787204682,0.11653066196694048,0.21428386581172096,0.23306132393388096
2022-05-26,2.01958932704295,0.3311708618930935,0.6688291381069065,1,rate_hike_shock_2022,Monetary,0.30890939353456803,0.3529917034440705,0.6517048231761704,0.705983406888141,0.15295653893500624,0.174783902210909,0.3226917544322667,0.349567804421818,0.1023017901037157,0.11690056667068409,0.21582564799113846,0.23380113334136818
2022-05-27,2.061202170739804,0.32666904837530836,0.6733309516246917,1,rate_hike_shock_2022,Monetary,0.31926578069860384,0.3588933486872559,0.6652563439794323,0.7177866973745118,0.1548929965390117,0.1741184604703004,0.3227516220500871,0.3482369209406008,0.10429424875961282,0.11723934868389364,0.217318656813398,0.2344786973677873
2022-05-31,2.218420535311056,0.3107114154376197,0.6892885845623803,1,rate_hike_shock_2022,Monetary,0.3587997637893724,0.38079445129624345,0.7172374176329532,0.7615889025924869,0.1617365860432153,0.17165115686366036,0.3233099433658036,0.34330231372732073,0.11148318246567951,0.11831718295304756,0.2228538532375581,0.23663436590609513
2022-06-01,2.2550304682720443,0.3072167863703153,0.6927832136296848,1,rate_hike_shock_2022,Monetary,0.3680421046734352,0.3858021194397234,0.7295820052794391,0.7716042388794468,0.16320937116005077,0.17108510278149408,0.32353532049546707,0.34217020556298816,0.11306871264673997,0.11852488730912838,0.2241398390555597,0.23704977461825677
2022-06-02,2.2904125305215,0.3039132603356301,0.69608673966437,1,rate_hike_shock_2022,Monetary,0.3769616986697401,0.39060716953010477,0.7416293232614456,0.7812143390602095,0.16458244689392718,0.17054009455718797,0.323797269434509,0.34108018911437593,0.11456365886437808,0.11871069840236634,0.22539098559289292,0.23742139680473268
2022-06-03,2.3244740859110062,0.30079945704433725,0.6992005429556627,1,rate_hike_shock_2022,Monetary,0.3855201610484152,0.3951993843704154,0.7533557717513449,0.7903987687408308,0.1658526388334944,0.1700166875448427,0.3240972985319775,0.3400333750896854,0.11596425512300872,0.11887576024287727,0.22660900710402218,0.23775152048575454
2022-06-06,2.417967359644796,0.29257154758315845,0.7074284524168415,1,rate_hike_shock_2022,Monetary,0.40869576015584197,0.40761964429490344,0.7864126666042438,0.8152392885898069,0.16902451496114493,0.168579465173088,0.32523708951959107,0.337158930346176,0.11957275103947003,0.11925791015665647,0.23008197090740204,0.23851582031331295
2022-06-07,2.445953687975193,0.290195426447414,0.709804573552586,1,rate_hike_shock_2022,Monetary,0.41547094840197213,0.4112775623759865,0.7966500524452613,0.822555124751973,0.16986051307696953,0.16814609548738016,0.3257012004608899,0.3362921909747603,0.12056776904802181,0.11935086760195228,0.23118420169870726,0.23870173520390456
2022-06-08,2.472209907639158,0.28800102142440026,0.7119989785755998,1,rate_hike_shock_2022,Monetary,0.4217138230016802,0.41467920496859295,0.8064584697316992,0.8293584099371859,0.17058172192360344,0.1677362442757103,0.3262095452492658,0.3354724885514206,0.12145401177327264,0.11942803459441302,0.23226086301908816,0.23885606918882604
2022-06-09,2.4966408012782555,0.2859887694596578,0.7140112305403422,1,rate_hike_shock_2022,Monetary,0.42738767636482305,0.4178138889142421,0.8158114581707063,0.8356277778284842,0.17118508843803432,0.1673504208936766,0.3267636488809359,0.3347008417873532,0.12222807564579818,0.11949007995373823,0.23331291503332935,0.23898015990747645
2022-06-10,2.51916940231876,0.2841579604951969,0.7158420395048031,1,rate_hike_shock_2022,Monetary,0.43246232283135355,0.4206733722474899,0.8246869627449368,0.8413467444949798,0.17166861523218535,0.16698891779976477,0.32736463136852045,0.33397783559952954,0.12288761164677287,0.11953768749248353,0.2343413653805797,0.23907537498496706
2022-06-13,2.574397221395785,0.2797674511422949,0.720232548857705,1,rate_hike_shock_2022,Monetary,0.4437495700511321,0.42749204748526737,0.848171508888851,0.8549840949705347,0.1723702800652264,0.166055200779579,0.32946411759603667,0.332110401559158,0.12414668615869447,0.11959836050855416,0.23729078117334815,0.23919672101710832
2022-06-14,2.5883857223875912,0.2786768417233122,0.7213231582766878,1,rate_hike_shock_2022,Monetary,0.4460960622649013,0.42914318969903076,0.8548600910255976,0.8582863793980615,0.1723452800741812,0.16579568724524504,0.3302676581900836,0.3315913744904901,0.1243166417371887,0.11959226875239412,0.23822971028231668,0.23918453750478824
2022-06-15,2.589620772294378,0.2785809597822307,0.7214190402177694,1,rate_hike_shock_2022,Monetary,0.44648515731749583,0.42931265126682294,0.855197661176413,0.8586253025336459,0.17241333638280731,0.1657820542142378,0.3302405009744792,0.3315641084284756,0.12438226365402827,0.11959833043656565,0.23824178525404413,0.2391966608731313
2022-06-16,2.5818319898177076,0.27918674098694773,0.7208132590130523,1,rate_hike_shock_2022,Monetary,0.4440336772568207,0.4282434835320278,0.8530678619648034,0.8564869670640556,0.1719839551946105,0.16586806779873553,0.3304118414091829,0.33173613559747106,0.12396831524178195,0.11955990251620446,0.2381652362226569,0.23911980503240893
2022-06-17,2.5591628479802386,0.2809649467338878,0.7190350532661123,1,rate_hike_shock_2022,Monetary,0.43693024388496643,0.425125362810446,0.8468565156639345,0.850250725620892,0.17073170792151962,0.1661189178117237,0.3309115386433094,0.3322378356234474,0.12276208269956418,0.11944532491726167,0.23793699581476316,0.23889064983452335
2022-06-21,2.3410171781541176,0.2993100444196133,0.7006899555803867,1,rate_hike_shock_2022,Monetary,0.37101574837302015,0.3946304335145296,0.7861101292375086,0.7892608670290592,0.15848484660226395,0.16857220749900437,0.33579853090072287,0.33714441499800873,0.11104874012590472,0.1181168525845651,0.2352906577007866,0.2362337051691302
2022-06-22,2.2599222076617296,0.30675578627297306,0.6932442137270269,1,rate_hike_shock_2022,Monetary,0.34766501837165575,0.38306311467229304,0.7630678452731948,0.7661262293445861,0.15383937429039818,0.16950278791615417,0.3376522619611394,0.33900557583230834,0.1066482560702049,0.1175068269334733,0.2340754768564022,0.2350136538669466
2022-06-23,2.1703213289403442,0.3154254399613942,0.6845745600386057,1,rate_hike_shock_2022,Monetary,0.32261097228446545,0.3701331014452201,0.7373110523202185,0.7402662028904402,0.1486466395471401,0.17054299587330554,0.3397243728329433,0.3410859917466111,0.10175970786920065,0.11674939636763389,0.23256666306650345,0.23349879273526777
2022-06-24,2.0732902306184524,0.32538417297437133,0.6746158270256286,1,rate_hike_shock_2022,Monetary,0.2963787705125552,0.3559506755771464,0.709059433374458,0.7119013511542928,0.14295093187418667,0.17168395930316424,0.3419971902163206,0.3433679186063285,0.09643696113038873,0.11582071619233851,0.23071671731822432,0.23164143238467702
2022-06-27,1.748193222896574,0.3638754333823762,0.6361245666176238,1,rate_hike_shock_2022,Monetary,0.21555159985449246,0.30701857317469866,0.6115859035179855,0.6140371463493973,0.12329964275765005,0.17562050301625176,0.3498388481935946,0.3512410060325035,0.07843393181331798,0.11171651637038225,0.22254108569315909,0.2234330327407645
2022-06-28,1.6320387711792776,0.3799336130417079,0.6200663869582921,1,rate_hike_shock_2022,Monetary,0.18941129513867383,0.2889869508029419,0.5756666236317782,0.5779739016058838,0.11605808543494903,0.1770711308494993,0.3527285220165532,0.3541422616989986,0.07196371771294563,0.109795856340468,0.21871510022394253,0.219591712680936
2022-06-29,1.5137528623647853,0.39781158083267626,0.6021884191673237,1,rate_hike_shock_2022,Monetary,0.16433249218455687,0.27031571532246723,0.5384732242128267,0.5406314306449345,0.10855965743829318,0.17857321498317758,0.35572069761217406,0.35714642996635515,0.06537336849811197,0.10753472203634634,0.21421088456017268,0.21506944407269268
2022-06-30,1.3944111850815881,0.4176392117738648,0.5823607882261352,1,rate_hike_shock_2022,Monetary,0.14064625653873203,0.25115402953345,0.500302839942506,0.5023080590669,0.10086426302619102,0.1801147554039125,0.35879147076207146,0.360229510807825,0.05873939171978083,0.10489177092818004,0.20894608372181428,0.20978354185636008
2022-07-01,1.275069507798391,0.4395470101340818,0.5604529898659182,1,rate_hike_shock_2022,Monetary,0.11862590051712378,0.23165863495196726,0.4614677024253653,0.4633172699039345,0.09303485009374128,0.1816831423974388,0.36191572271394223,0.3633662847948776,0.0521416598967648,0.10182486036487993,0.20283674887451353,0.20364972072975987
2022-07-05,0.8189376889984168,0.549771444095285,0.450228555904715,1,rate_hike_shock_2022,Monetary,0.05061898875418615,0.1539095033998995,0.30659019004453225,0.307819006799799,0.061810549733148264,0.18793799023724875,0.37437547955510564,0.3758759804744975,0.02782887454603191,0.08461504994415094,0.16855453152623037,0.16923009988830187
2022-07-06,0.7155321395447235,0.5829095106696078,0.41709048933039217,1,rate_hike_shock_2022,Monetary,0.038946897597293445,0.1355334688101804,0.2699848355168888,0.2710669376203608,0.05443067536012352,0.18941632572426056,0.37732034746709475,0.37883265144852113,0.02270251702053764,0.07900374798349678,0.15737672835936414,0.15800749596699357
2022-07-07,0.6185010412228318,0.617855642060302,0.38214435793969803,1,rate_hike_shock_2022,Monetary,0.0293165553629062,0.11802536057081628,0.23510840414747666,0.23605072114163256,0.0473993629904725,0.19082483731550332,0.38012612506301746,0.38164967463100663,0.0181133991367448,0.07292263493488034,0.14526305399831216,0.14584526986976068
2022-07-08,0.5289001625014464,0.654064944544117,0.345935055455883,1,rate_hike_shock_2022,Monetary,0.02158598649469147,0.10162511061114207,0.20243884417332872,0.20325022122228414,0.04081297005582303,0.19214422270264314,0.38275436183624745,0.3842884454052863,0.014118637059580432,0.06646942233616639,0.13240815138780337,0.13293884467233277
2022-07-11,0.3153560495860946,0.7602504282507172,0.2397495717492828,1,rate_hike_shock_2022,Monetary,0.007802663572813182,0.06160905480396991,0.1227262216013717,0.12321810960793982,0.024742393821378068,0.19536347847086463,0.3891671707660281,0.39072695694172926,0.005931978322727492,0.04683831029884002,0.09330266253003525,0.09367662059768005
2022-07-12,0.2661333347527145,0.7898062333184741,0.2101937666815259,1,rate_hike_shock_2022,Monetary,0.005578527378722727,0.05219430556439677,0.10397189068080148,0.10438861112879354,0.020961400359358128,0.19612088659579086,0.3906759398532693,0.3922417731915817,0.004405955696452976,0.04122338787848966,0.08211764734960393,0.08244677575697933
2022-07-13,0.22965952218293753,0.813233242178097,0.186766757821903,1,rate_hike_shock_2022,Monetary,0.0041661927464527035,0.04517079480497771,0.08998094502155173,0.09034158960995542,0.01814073593314403,0.1966859217315469,0.3918014988722154,0.3933718434630938,0.003388086434736604,0.03673439191101359,0.07317549565412565,0.07346878382202718
2022-07-14,0.2069903803454683,0.8285070173581476,0.17149298264185242,1,rate_hike_shock_2022,Monetary,0.00339038585104463,0.040785124759944065,0.08124462021459147,0.08157024951988813,0.016379436790183454,0.1970387449497577,0.3925043283605435,0.3940774898995154,0.00280895846914225,0.03379076206744119,0.06731173797038663,0.06758152413488237
2022-07-15,0.19920159786879832,0.833888148395719,0.166111851604281,1,rate_hike_shock_2022,Monetary,0.0031419711405613884,0.03927463925701735,0.07823570895718489,0.0785492785140347,0.01577282097220329,0.19716026215254112,0.3927463925701734,0.39432052430508224,0.002620052496715524,0.032750656208944046,0.06523983048073333,0.06550131241788809
2022-07-18,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-19,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-21,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-22,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-25,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-28,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-29,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-02,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-04,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-05,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-15,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-16,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-17,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-18,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-23,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-24,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-25,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-26,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-29,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-30,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-31,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-02,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-06,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-07,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-08,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-09,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-12,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-13,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-14,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-15,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-16,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-19,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-20,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-21,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-22,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-23,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-26,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-28,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-30,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-03,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-04,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-05,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-06,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-07,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-10,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-11,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-12,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-13,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-14,0,1.0,0.0,0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
