date,event_id,category,structural_theme,question,event_probability,hazard_contribution,probability_factor,severity_factor,velocity_factor,persistence_factor,probability_component_hazard,severity_component_hazard,velocity_component_hazard,persistence_component_hazard,category_weight,severity_scale_weight,days_to_resolution,horizon_units,decay_rate,decay_factor,proxy_family_id,proxy_relation,aggregation_policy,family_aggregation_policy,event_aggregation_policy,event_window_start,event_window_end,quality_score,proxy_family_count,family_proxy_count,dominant_family_market_id,dominant_family_question,dominant_family_probability,dominant_event_market_id,dominant_event_question,dominant_event_probability,total_hazard,rsi,rsi_drag,event_rank_by_hazard,event_hazard_share,category_hazard_share,theme_hazard_share,dominant_event_flag,dominant_category_flag,dominant_theme_flag
2023-06-26,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.224271,0.6855990999380006,0.224271,0.5,0.8869204367171575,0.6893542425242225,0.06683631502283349,0.14900793018899788,0.2643163570350915,0.20543849769107772,5.0,10.0,123,4.1,0.12,0.6114023658324087,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.224271,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.224271,0.9355871454687196,0.5166390995833159,0.4833609004166841,1,0.7328008975524375,0.7328008975524375,0.7328008975524375,True,True,True
2023-06-26,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.24998804553071893,0.096753,1.0,0.9048374180359595,0.2855513707968967,0.010575248761283178,0.10930150756341588,0.09890009389111912,0.031211195314900773,10.0,10.0,406,13.533333333333333,0.1,0.2583775650684929,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.9355871454687196,0.5166390995833159,0.4833609004166841,2,0.26719910244756245,0.26719910244756245,0.26719910244756245,False,False,False
2023-06-27,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.224271,0.688346988450928,0.224271,0.5,0.8869204367171575,0.6921171816887305,0.06702370069440429,0.14942569635486597,0.2650574077356461,0.20684018366601165,5.0,10.0,122,4.066666666666666,0.12,0.6138528730428171,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.224271,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.224271,0.9391697178336473,0.5156846204865219,0.48431537951347814,1,0.7329314131195753,0.7329314131195753,0.7329314131195753,True,True,True
2023-06-27,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.2508227293827194,0.096753,1.0,0.9048374180359595,0.2865047968601901,0.010606137095159172,0.10962075692907891,0.09918896266285528,0.031406872695626024,10.0,10.0,405,13.5,0.1,0.2592402606458915,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.9391697178336473,0.5156846204865219,0.48431537951347814,2,0.2670685868804247,0.2670685868804247,0.2670685868804247,False,False,False
2023-06-28,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.224271,0.6911058905303554,0.224271,0.5,0.8869204367171575,0.6948911947429106,0.06721138568959263,0.14984412984646395,0.2657996421658565,0.20825073282844234,5.0,10.0,121,4.033333333333333,0.12,0.6163132019122896,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.224271,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.224271,0.9427660906868711,0.5147300052197467,0.48526999478025334,1,0.7330618881581076,0.7330618881581076,0.7330618881581076,True,True,True
2023-06-28,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.2516602001565157,0.096753,1.0,0.9048374180359595,0.28746140631306283,0.010637102701974814,0.10994080495669191,0.09947855409380814,0.03160373840404081,10.0,10.0,404,13.466666666666667,0.1,0.2601058366732976,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.9427660906868711,0.5147300052197467,0.48526999478025334,2,0.2669381118418924,0.2669381118418924,0.2669381118418924,False,False,False
2023-06-29,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.224271,0.6938758503187749,0.224271,0.5,0.8869204367171575,0.697676326071031,0.06739936922109381,0.1502632289085388,0.26654305721218285,0.2096701949769594,5.0,10.0,120,4.0,0.12,0.6187833918061408,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.224271,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.224271,0.9463763174761222,0.5137752607351419,0.4862247392648581,1,0.7331923226579282,0.7331923226579282,0.7331923226579282,True,True,True
2023-06-29,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.25250046715734725,0.096753,1.0,0.9048374180359595,0.28842120978451874,0.010668145699385062,0.11026165286228914,0.09976886928429099,0.03180179931138208,10.0,10.0,403,13.433333333333334,0.1,0.26097430276823175,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.9463763174761222,0.5137752607351419,0.4862247392648581,2,0.2668076773420717,0.2668076773420717,0.2668076773420717,False,False,False
2023-06-30,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.224271,0.6966569121356022,0.224271,0.5,0.8869204367171575,0.7004726202352524,0.06758765049431235,0.15068299176958314,0.26728764973225305,0.2110986201394537,5.0,10.0,119,3.966666666666667,0.12,0.6212634822474616,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.224271,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.224271,0.950000451857125,0.5128203939889493,0.4871796060110507,1,0.7333227166089555,0.7333227166089555,0.7333227166089555,True,True,True
2023-06-30,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.25334353972152274,0.096753,1.0,0.9048374180359595,0.28938421793905056,0.010699266204771662,0.11058330185908098,0.10005990933206195,0.03200106232560811,10.0,10.0,402,13.4,0.1,0.26184566858032593,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.950000451857125,0.5128203939889493,0.4871796060110507,2,0.26667728339104435,0.26667728339104435,0.26667728339104435,False,False,False
2023-07-03,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.224271,0.7050671556194531,0.224271,0.5,0.8869204367171575,0.7089289280495108,0.06815427270896479,0.15194624518766311,0.26952846027874894,0.2154381774440763,5.0,10.0,116,3.8666666666666667,0.12,0.6287635544670984,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.224271,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.224271,0.9609568402448717,0.5099551298003715,0.4900448701996285,1,0.7337136550688242,0.7337136550688242,0.7337136550688242,True,True,True
2023-07-03,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.2558896846254186,0.096753,1.0,0.9048374180359595,0.29229257768085937,0.010793093938440586,0.1115530674856654,0.10093738955772064,0.032606133643592,10.0,10.0,399,13.3,0.1,0.2644772612998239,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.9609568402448717,0.5099551298003715,0.4900448701996285,2,0.2662863449311757,0.2662863449311757,0.2662863449311757,False,False,False
2023-07-05,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,0.5042242599653798,0.159108,0.5,0.8869204367171575,0.7146231058160574,0.0354880493721172,0.11152188881802676,0.19782208466801315,0.15939223710722264,5.0,10.0,114,3.8,0.12,0.633813837098549,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,0.7618255749166873,0.5675930774516584,0.43240692254834157,1,0.6618631305735848,0.6618631305735848,0.6618631305735848,True,True,True
2023-07-05,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.2576013149513075,0.096753,1.0,0.9048374180359595,0.29424770471430406,0.010856035440175937,0.11220360547141627,0.10152602066908174,0.03301565337063356,10.0,10.0,397,13.233333333333333,0.1,0.26624633339669834,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.7618255749166873,0.5675930774516584,0.43240692254834157,2,0.3381368694264151,0.3381368694264151,0.3381368694264151,False,False,False
2023-07-06,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,0.5062451961830957,0.159108,0.5,0.8869204367171575,0.7174873228544433,0.03558519985279213,0.11182718610249683,0.19836363346975466,0.1604691767580521,5.0,10.0,113,3.7666666666666666,0.12,0.636354169725087,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,0.7647066148941148,0.5666664314396541,0.4333335685603459,1,0.6620123146877617,0.6620123146877617,0.6620123146877617,True,True,True
2023-07-06,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.2584614187110192,0.096753,1.0,0.9048374180359595,0.2952301669240142,0.010887623442726604,0.1125300863304146,0.10182143276657596,0.03322227617130203,10.0,10.0,396,13.2,0.1,0.26713530196585034,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.7647066148941148,0.5666664314396541,0.4333335685603459,2,0.33798768531223844,0.33798768531223844,0.33798768531223844,False,False,False
2023-07-07,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,0.5082742323347507,0.159108,0.5,0.8869204367171575,0.7203630197053014,0.035682492681989315,0.11213293071998051,0.19890597576907976,0.16155283316370103,5.0,10.0,112,3.7333333333333334,0.12,0.6389046840319162,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,0.7675986266016818,0.5657392945153856,0.4342607054846144,1,0.6621614665792017,0.6621614665792017,0.6621614665792017,True,True,True
2023-07-07,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.2593243942669311,0.096753,1.0,0.9048374180359595,0.2962159094719497,0.010919289767001489,0.11285737669117742,0.10211757733155666,0.03343015047719554,10.0,10.0,395,13.166666666666666,0.1,0.2680272387077725,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.7675986266016818,0.5657392945153856,0.4342607054846144,2,0.3378385334207982,0.3378385334207982,0.3378385334207982,False,False,False
2023-07-10,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,0.5144102656906796,0.159108,0.5,0.8869204367171575,0.7290594501676237,0.03597522057294381,0.11305283383910242,0.2005377375213779,0.16484447375725544,5.0,10.0,109,3.6333333333333333,0.12,0.6466177259354395,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,0.776340913448994,0.5629550006019799,0.4370449993980201,1,0.6626087286902683,0.6626087286902683,0.6626087286902683,True,True,True
2023-07-10,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.2619306477583145,0.096753,1.0,0.9048374180359595,0.2991929288551316,0.011014759819434582,0.11384411666237305,0.10301041657936619,0.03406135469714068,10.0,10.0,392,13.066666666666666,0.1,0.2707209572398938,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.776340913448994,0.5629550006019799,0.4370449993980201,2,0.3373912713097317,0.3373912713097317,0.3373912713097317,False,False,False
2023-07-11,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,0.5164720275281022,0.159108,0.5,0.8869204367171575,0.7319815282283126,0.036073078090292,0.11336035300013826,0.20108322757858751,0.16595536885908438,5.0,10.0,108,3.6,0.12,0.6492093766851473,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,0.7792772342340805,0.5620259624298889,0.4379740375701111,1,0.6627577514640489,0.6627577514640489,0.6627577514640489,True,True,True
2023-07-11,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.2628052067059783,0.096753,1.0,0.9048374180359595,0.30019190264933016,0.011046740578341614,0.11417465689272284,0.1033095017479529,0.03427430748696093,10.0,10.0,391,13.033333333333333,0.1,0.271624866108522,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.7792772342340805,0.5620259624298889,0.4379740375701111,2,0.33724224853595103,0.33724224853595103,0.33724224853595103,False,False,False
2023-07-12,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,0.5185420529289833,0.159108,0.5,0.8869204367171575,0.7349153180090687,0.03617107558503886,0.11366831204288554,0.20162949791595633,0.16707316738510256,5.0,10.0,107,3.566666666666667,0.12,0.651811414798732,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,0.7822247386431813,0.5610964646138321,0.4389035353861679,1,0.6629067419018574,0.6629067419018574,0.6629067419018574,True,True,True
2023-07-12,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.2636826857141981,0.096753,1.0,0.9048374180359595,0.301194211912202,0.011078800231300883,0.11450601254018876,0.10360932473645759,0.03448854820625087,10.0,10.0,390,13.0,0.1,0.27253179303401254,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.7822247386431813,0.5610964646138321,0.4389035353861679,2,0.33709325809814267,0.33709325809814267,0.33709325809814267,False,False,False
2023-07-13,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,0.5206203750137733,0.159108,0.5,0.8869204367171575,0.7378608664505911,0.03626921257208031,0.11397670944289512,0.2021765458293542,0.16819790716944372,5.0,10.0,106,3.533333333333333,0.12,0.6544238819088585,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,0.7851834695465232,0.5601665134475072,0.43983348655249277,1,0.6630556999811187,0.6630556999811187,0.6630556999811187,True,True,True
2023-07-13,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.2645630945327499,0.096753,1.0,0.9048374180359595,0.30219986778052726,0.011110938891842413,0.11483818477817136,0.103909886606617,0.03470408425611914,10.0,10.0,389,12.966666666666667,0.1,0.27344174809334065,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.7851834695465232,0.5601665134475072,0.43983348655249277,2,0.33694430001888137,0.33694430001888137,0.33694430001888137,False,False,False
2023-07-14,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,0.5227070270356703,0.159108,0.5,0.8869204367171575,0.7408182206817179,0.036367488562695234,0.11428554366435137,0.20272436859448856,0.1693296262141351,5.0,10.0,105,3.5,0.12,0.6570468198150567,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,0.788153469979633,0.5592361152375752,0.4407638847624248,1,0.6632046256792827,0.6632046256792827,0.6632046256792827,True,True,True
2023-07-14,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.2654464429439627,0.096753,1.0,0.9048374180359595,0.30320888142827024,0.011143156673176443,0.11517117477676601,0.10421118841717719,0.03492092307684303,10.0,10.0,388,12.933333333333334,0.1,0.27435474139712746,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.788153469979633,0.5592361152375752,0.4407638847624248,2,0.33679537432071727,0.33679537432071727,0.33679537432071727,False,False,False
2023-07-17,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,0.5290172972583737,0.159108,0.5,0.8869204367171575,0.7497615922390413,0.03666314561460761,0.11521465172903815,0.20437245845546745,0.1727670414592605,5.0,10.0,102,3.4,0.12,0.6649788788224018,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,0.7971315213058212,0.5564423016037167,0.44355769839628334,1,0.6636512082620492,0.6636512082620492,0.6636512082620492,True,True,True
2023-07-17,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.2681142240474476,0.096753,1.0,0.9048374180359595,0.30625618134802807,0.01124028586916776,0.11617506298686096,0.10511954403319625,0.03557933115822268,10.0,10.0,385,12.833333333333334,0.1,0.2771120523885023,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.7971315213058212,0.5564423016037167,0.44355769839628334,2,0.3363487917379509,0.3363487917379509,0.3363487917379509,False,False,False
2023-07-18,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,0.5311376042342838,0.159108,0.5,0.8869204367171575,0.7527666447061963,0.03676197266012208,0.11552521765128741,0.204923352982249,0.17392706094062535,5.0,10.0,101,3.3666666666666667,0.12,0.6676441212689289,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,0.8001470335417626,0.5555101785394245,0.4444898214605755,1,0.6638000042108033,0.6638000042108033,0.6638000042108033,True,True,True
2023-07-18,china_taiwan_2024,Kinetic,geopolitical,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.26900942930747884,0.096753,1.0,0.9048374180359595,0.3072787386011312,0.011272821259259219,0.11651133566152179,0.10542381613189239,0.035801456254805415,10.0,10.0,384,12.8,0.1,0.2780373004531941,china_taiwan_2024_conflict,orthogonal,max,max,max,2023-04-06,2024-08-05,0.73,1,1,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,bB0Zbz10f5aqWn3JIAju,Will China inspecting ships in the Taiwan strait escalate to an armed conflict before 2024?,0.096753,0.8001470335417626,0.5555101785394245,0.4444898214605755,2,0.33619999578919674,0.33619999578919674,0.33619999578919674,False,False,False
2023-07-19,oct_selloff_2023,Monetary,monetary_policy,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,0.5332664094231925,0.159108,0.5,0.8869204367171575,0.7557837414557255,0.036860936211509036,0.11583621254590917,0.20547500843775848,0.17509425222801575,5.0,10.0,100,3.3333333333333335,0.12,0.6703200460356392,oct_selloff_2023_rates,orthogonal,max,max,max,2023-05-25,2023-10-27,0.36,1,1,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,rK52OtlkjovFyTcxPrxJ,Will the Real-time Sahm Rule Recession Indicator read above 0.5 percentage points by the end of 2023?,0.159108,0.8031740329871292,0.5545776401534603,0.44542235984653966,1,0.6639487676660707,0.6639487676660707,0.6639487676660707,True,True,True
